id,Smell,x,y
6970,0.653387964,537214.481,180461.634
6978,0.648372769,537214.481,180381.634
6982,0.65108335,537214.481,180341.634
6986,0.65323627,537214.481,180301.634
6994,0.652068138,537214.481,180221.634
7006,0.656935573,537214.481,180101.634
7008,0.65154779,537214.481,180081.634
7011,0.726172209,537214.481,180051.634
7012,0.660618722,537214.481,180041.634
7013,0.692883611,537214.481,180031.634
7015,0.735477805,537214.481,180011.634
7017,0.689829946,537214.481,179991.634
7019,0.754305005,537214.481,179971.634
7020,0.651510537,537214.481,179961.634
7021,0.695336699,537214.481,179951.634
7023,0.737931371,537214.481,179931.634
7025,0.683406591,537214.481,179911.634
7027,0.764257669,537214.481,179891.634
7029,0.70788914,537214.481,179871.634
7031,0.744008243,537214.481,179851.634
7033,0.695013881,537214.481,179831.634
7035,0.663269341,537214.481,179811.634
7037,0.656601846,537214.481,179791.634
7058,0.653579056,537214.481,179581.634
7059,0.657069385,537214.481,179571.634
7160,0.685437202,537214.481,178561.634
7164,0.683621407,537214.481,178521.634
7168,0.677756667,537214.481,178481.634
7172,0.691997051,537214.481,178441.634
7174,0.649348199,537214.481,178421.634
7176,0.689564884,537214.481,178401.634
7178,0.652799726,537214.481,178381.634
7180,0.691975713,537214.481,178361.634
7184,0.670175314,537214.481,178321.634
7202,0.65597409,537224.481,181141.634
7203,0.68161273,537224.481,181131.634
7204,0.778836846,537224.481,181121.634
7206,0.723034143,537224.481,181101.634
7208,0.773854017,537224.481,181081.634
7210,0.726483643,537224.481,181061.634
7212,0.766684294,537224.481,181041.634
7214,0.716233253,537224.481,181021.634
7216,0.783402264,537224.481,181001.634
7218,0.718862474,537224.481,180981.634
7220,0.766618431,537224.481,180961.634
7222,0.706115723,537224.481,180941.634
7224,0.779717267,537224.481,180921.634
7226,0.731312156,537224.481,180901.634
7228,0.763208151,537224.481,180881.634
7230,0.70178467,537224.481,180861.634
7232,0.782509208,537224.481,180841.634
7234,0.720505893,537224.481,180821.634
7236,0.769158244,537224.481,180801.634
7238,0.751229167,537224.481,180781.634
7240,0.728424251,537224.481,180761.634
7242,0.694662929,537224.481,180741.634
7244,0.66258812,537224.481,180721.634
7246,0.657261729,537224.481,180701.634
7252,0.649339259,537224.481,180641.634
7276,0.650200307,537224.481,180401.634
7284,0.649641037,537224.481,180321.634
7292,0.649745107,537224.481,180241.634
7300,0.649225712,537224.481,180161.634
7308,0.681012392,537224.481,180081.634
7313,0.658682883,537224.481,180031.634
7315,0.662961364,537224.481,180011.634
7327,0.657549858,537224.481,179891.634
7329,0.658815742,537224.481,179871.634
7331,0.65836513,537224.481,179851.634
7346,0.684117913,537224.481,179701.634
7350,0.649664521,537224.481,179661.634
7386,0.650527358,537224.481,179301.634
7394,0.656463325,537224.481,179221.634
7402,0.652451217,537224.481,179141.634
7410,0.655522823,537224.481,179061.634
7418,0.648935199,537224.481,178981.634
7426,0.651435494,537224.481,178901.634
7434,0.651138663,537224.481,178821.634
7442,0.651050866,537224.481,178741.634
7446,0.653339624,537224.481,178701.634
7450,0.656670094,537224.481,178661.634
7454,0.658379078,537224.481,178621.634
7505,0.690046489,537234.481,181111.634
7508,0.660774708,537234.481,181081.634
7509,0.656529605,537234.481,181071.634
7510,0.663656712,537234.481,181061.634
7513,0.657969117,537234.481,181031.634
7514,0.658849299,537234.481,181021.634
7516,0.667467058,537234.481,181001.634
7517,0.66043967,537234.481,180991.634
7518,0.667701364,537234.481,180981.634
7520,0.648455977,537234.481,180961.634
7521,0.658940136,537234.481,180951.634
7522,0.660602212,537234.481,180941.634
7524,0.661811948,537234.481,180921.634
7525,0.664616585,537234.481,180911.634
7526,0.667682767,537234.481,180901.634
7530,0.651489735,537234.481,180861.634
7532,0.661745191,537234.481,180841.634
7533,0.656456232,537234.481,180831.634
7534,0.660302162,537234.481,180821.634
7540,0.659921288,537234.481,180761.634
7541,0.687848508,537234.481,180751.634
7542,0.667054892,537234.481,180741.634
7558,0.65766567,537234.481,180581.634
7566,0.650115967,537234.481,180501.634
7574,0.654523015,537234.481,180421.634
7582,0.649394453,537234.481,180341.634
7590,0.656660795,537234.481,180261.634
7594,0.648266077,537234.481,180221.634
7598,0.651772082,537234.481,180181.634
7606,0.663211823,537234.481,180101.634
7611,0.670002103,537234.481,180051.634
7613,0.711874962,537234.481,180031.634
7614,0.657356799,537234.481,180021.634
7615,0.665443301,537234.481,180011.634
7617,0.726100445,537234.481,179991.634
7619,0.665265322,537234.481,179971.634
7621,0.70476985,537234.481,179951.634
7623,0.667317212,537234.481,179931.634
7625,0.717547536,537234.481,179911.634
7627,0.67187345,537234.481,179891.634
7629,0.666463614,537234.481,179871.634
7630,0.68051517,537234.481,179861.634
7631,0.666414797,537234.481,179851.634
7665,0.672488213,537234.481,179511.634
7721,0.649942398,537234.481,178951.634
7745,0.65223825,537234.481,178711.634
7749,0.656982899,537234.481,178671.634
7753,0.672252178,537234.481,178631.634
7757,0.655787945,537234.481,178591.634
7761,0.660966456,537234.481,178551.634
7764,0.65749532,537234.481,178521.634
7765,0.659520626,537234.481,178511.634
7769,0.666327298,537234.481,178471.634
7772,0.657066584,537234.481,178441.634
7773,0.663988948,537234.481,178431.634
7776,0.652517676,537234.481,178401.634
7777,0.669316769,537234.481,178391.634
7778,0.650539994,537234.481,178381.634
7780,0.650895298,537234.481,178361.634
7781,0.663712263,537234.481,178351.634
7782,0.653051376,537234.481,178341.634
7785,0.66439867,537234.481,178311.634
7786,0.658536315,537234.481,178301.634
7803,0.664630353,537244.481,181131.634
7804,0.771098912,537244.481,181121.634
7806,0.708599806,537244.481,181101.634
7807,0.659652054,537244.481,181091.634
7808,0.73168689,537244.481,181081.634
7810,0.703826964,537244.481,181061.634
7811,0.683981836,537244.481,181051.634
7812,0.755104303,537244.481,181041.634
7814,0.722397029,537244.481,181021.634
7815,0.65586406,537244.481,181011.634
7816,0.732676923,537244.481,181001.634
7818,0.710037172,537244.481,180981.634
7819,0.680207372,537244.481,180971.634
7820,0.757974267,537244.481,180961.634
7822,0.724744976,537244.481,180941.634
7823,0.669942737,537244.481,180931.634
7824,0.731744647,537244.481,180921.634
7826,0.714674354,537244.481,180901.634
7827,0.673377395,537244.481,180891.634
7828,0.745797634,537244.481,180881.634
7830,0.73048079,537244.481,180861.634
7831,0.678869009,537244.481,180851.634
7832,0.737357795,537244.481,180841.634
7834,0.719364941,537244.481,180821.634
7835,0.696290672,537244.481,180811.634
7836,0.764725327,537244.481,180801.634
7838,0.71820873,537244.481,180781.634
7839,0.688419461,537244.481,180771.634
7840,0.744727135,537244.481,180761.634
7842,0.676700354,537244.481,180741.634
7843,0.671139479,537244.481,180731.634
7908,0.670628309,537244.481,180081.634
7910,0.648766577,537244.481,180061.634
7929,0.65955025,537244.481,179871.634
7939,0.648882985,537244.481,179771.634
7971,0.654918849,537244.481,179451.634
8101,0.690975964,537254.481,181151.634
8103,0.688916981,537254.481,181131.634
8104,0.70350194,537254.481,181121.634
8105,0.739530206,537254.481,181111.634
8106,0.73411715,537254.481,181101.634
8107,0.704876959,537254.481,181091.634
8108,0.705471039,537254.481,181081.634
8109,0.718847513,537254.481,181071.634
8110,0.733447611,537254.481,181061.634
8111,0.727784753,537254.481,181051.634
8112,0.685312629,537254.481,181041.634
8113,0.768310964,537254.481,181031.634
8114,0.710469246,537254.481,181021.634
8115,0.711169779,537254.481,181011.634
8116,0.705932379,537254.481,181001.634
8117,0.728625894,537254.481,180991.634
8118,0.737674117,537254.481,180981.634
8119,0.72464633,537254.481,180971.634
8120,0.672946513,537254.481,180961.634
8121,0.765535355,537254.481,180951.634
8122,0.709651947,537254.481,180941.634
8123,0.706733286,537254.481,180931.634
8124,0.707366228,537254.481,180921.634
8125,0.711191475,537254.481,180911.634
8126,0.736380339,537254.481,180901.634
8127,0.724301815,537254.481,180891.634
8128,0.678842545,537254.481,180881.634
8129,0.762488842,537254.481,180871.634
8130,0.708952904,537254.481,180861.634
8131,0.702541232,537254.481,180851.634
8132,0.705190122,537254.481,180841.634
8133,0.719159305,537254.481,180831.634
8134,0.72823751,537254.481,180821.634
8135,0.713941932,537254.481,180811.634
8136,0.673291981,537254.481,180801.634
8137,0.767265081,537254.481,180791.634
8138,0.714324892,537254.481,180781.634
8139,0.669096828,537254.481,180771.634
8140,0.721838117,537254.481,180761.634
8141,0.692246258,537254.481,180751.634
8142,0.729357839,537254.481,180741.634
8143,0.650462925,537254.481,180731.634
8144,0.684256613,537254.481,180721.634
8145,0.650895655,537254.481,180711.634
8146,0.652096987,537254.481,180701.634
8147,0.656527042,537254.481,180691.634
8148,0.653242171,537254.481,180681.634
8150,0.678617954,537254.481,180661.634
8158,0.651891112,537254.481,180581.634
8166,0.649341404,537254.481,180501.634
8170,0.651889205,537254.481,180461.634
8180,0.648298681,537254.481,180361.634
8182,0.651612103,537254.481,180341.634
8186,0.651338458,537254.481,180301.634
8190,0.650702238,537254.481,180261.634
8194,0.648799658,537254.481,180221.634
8198,0.653564572,537254.481,180181.634
8202,0.65177691,537254.481,180141.634
8204,0.648195446,537254.481,180121.634
8206,0.666799605,537254.481,180101.634
8211,0.709168673,537254.481,180051.634
8212,0.656810284,537254.481,180041.634
8213,0.68433404,537254.481,180031.634
8215,0.728567481,537254.481,180011.634
8217,0.692619443,537254.481,179991.634
8219,0.740590751,537254.481,179971.634
8220,0.662768126,537254.481,179961.634
8221,0.670279384,537254.481,179951.634
8223,0.727615952,537254.481,179931.634
8225,0.695881844,537254.481,179911.634
8227,0.752312422,537254.481,179891.634
8228,0.658685684,537254.481,179881.634
8229,0.659360886,537254.481,179871.634
8230,0.652275741,537254.481,179861.634
8231,0.673081636,537254.481,179851.634
8234,0.655533493,537254.481,179821.634
8360,0.679920197,537254.481,178561.634
8364,0.68805635,537254.481,178521.634
8368,0.682283163,537254.481,178481.634
8372,0.69018209,537254.481,178441.634
8376,0.682326853,537254.481,178401.634
8380,0.688182235,537254.481,178361.634
8384,0.677289903,537254.481,178321.634
8402,0.68727529,537264.481,181141.634
8403,0.669741988,537264.481,181131.634
8404,0.786177635,537264.481,181121.634
8406,0.765877843,537264.481,181101.634
8408,0.77719754,537264.481,181081.634
8410,0.744078517,537264.481,181061.634
8412,0.807009518,537264.481,181041.634
8414,0.76618588,537264.481,181021.634
8416,0.7858513,537264.481,181001.634
8418,0.742752612,537264.481,180981.634
8420,0.801601529,537264.481,180961.634
8422,0.765967607,537264.481,180941.634
8424,0.780153751,537264.481,180921.634
8426,0.756240964,537264.481,180901.634
8428,0.798579931,537264.481,180881.634
8430,0.762955844,537264.481,180861.634
8432,0.788758218,537264.481,180841.634
8434,0.738990188,537264.481,180821.634
8436,0.79188019,537264.481,180801.634
8438,0.782060623,537264.481,180781.634
8440,0.763523102,537264.481,180761.634
8442,0.704087257,537264.481,180741.634
8444,0.691242397,537264.481,180721.634
8446,0.665866852,537264.481,180701.634
8448,0.648078263,537264.481,180681.634
8452,0.654995143,537264.481,180641.634
8460,0.648309231,537264.481,180561.634
8464,0.650248587,537264.481,180521.634
8470,0.650105357,537264.481,180461.634
8476,0.654409647,537264.481,180401.634
8478,0.649641037,537264.481,180381.634
8480,0.650135219,537264.481,180361.634
8484,0.653598964,537264.481,180321.634
8486,0.653519332,537264.481,180301.634
8488,0.650805891,537264.481,180281.634
8492,0.65518856,537264.481,180241.634
8494,0.652163506,537264.481,180221.634
8496,0.650242388,537264.481,180201.634
8500,0.653255165,537264.481,180161.634
8502,0.651518703,537264.481,180141.634
8508,0.666688919,537264.481,180081.634
8510,0.684695601,537264.481,180061.634
8513,0.649292588,537264.481,180031.634
8515,0.681527257,537264.481,180011.634
8523,0.65698278,537264.481,179931.634
8534,0.677166998,537264.481,179821.634
8540,0.648539186,537264.481,179761.634
8546,0.652752399,537264.481,179701.634
8554,0.670183063,537264.481,179621.634
8586,0.648332238,537264.481,179301.634
8594,0.651400626,537264.481,179221.634
8602,0.649962425,537264.481,179141.634
8610,0.648436785,537264.481,179061.634
8642,0.651404738,537264.481,178741.634
8654,0.652142286,537264.481,178621.634
8704,0.652918875,537274.481,181121.634
8705,0.666454136,537274.481,181111.634
8706,0.675826252,537274.481,181101.634
8708,0.648022711,537274.481,181081.634
8709,0.65845871,537274.481,181071.634
8710,0.677502036,537274.481,181061.634
8711,0.657713115,537274.481,181051.634
8712,0.650889397,537274.481,181041.634
8713,0.705143332,537274.481,181031.634
8714,0.669716358,537274.481,181021.634
8717,0.652623773,537274.481,180991.634
8718,0.679684997,537274.481,180981.634
8719,0.649152219,537274.481,180971.634
8720,0.654547572,537274.481,180961.634
8721,0.705118418,537274.481,180951.634
8722,0.673803687,537274.481,180941.634
8724,0.64947927,537274.481,180921.634
8726,0.675642431,537274.481,180901.634
8727,0.652259648,537274.481,180891.634
8728,0.652669549,537274.481,180881.634
8729,0.701985776,537274.481,180871.634
8730,0.669710934,537274.481,180861.634
8734,0.686474979,537274.481,180821.634
8736,0.656131089,537274.481,180801.634
8737,0.692913175,537274.481,180791.634
8738,0.663463473,537274.481,180781.634
8741,0.678082407,537274.481,180751.634
8742,0.687707603,537274.481,180741.634
8746,0.665856302,537274.481,180701.634
8758,0.649511933,537274.481,180581.634
8762,0.654016435,537274.481,180541.634
8770,0.65076077,537274.481,180461.634
8778,0.654356122,537274.481,180381.634
8786,0.651160717,537274.481,180301.634
8794,0.653026938,537274.481,180221.634
8802,0.654543698,537274.481,180141.634
8806,0.659457743,537274.481,180101.634
8813,0.702225506,537274.481,180031.634
8815,0.683105528,537274.481,180011.634
8817,0.728803039,537274.481,179991.634
8818,0.65763855,537274.481,179981.634
8819,0.658868134,537274.481,179971.634
8821,0.706163108,537274.481,179951.634
8823,0.680701077,537274.481,179931.634
8825,0.708382666,537274.481,179911.634
8830,0.662986934,537274.481,179861.634
8832,0.658690333,537274.481,179841.634
8841,0.651165962,537274.481,179751.634
8845,0.666401505,537274.481,179711.634
8849,0.655936599,537274.481,179671.634
8853,0.653853238,537274.481,179631.634
8861,0.659375906,537274.481,179551.634
8865,0.653102219,537274.481,179511.634
8869,0.667080879,537274.481,179471.634
8873,0.664414704,537274.481,179431.634
8877,0.661998868,537274.481,179391.634
8881,0.656266212,537274.481,179351.634
8917,0.649782956,537274.481,178991.634
8921,0.650508046,537274.481,178951.634
8925,0.653314948,537274.481,178911.634
8929,0.65301168,537274.481,178871.634
8933,0.65305382,537274.481,178831.634
8937,0.652079046,537274.481,178791.634
8941,0.652259946,537274.481,178751.634
8945,0.651503682,537274.481,178711.634
8949,0.650452912,537274.481,178671.634
8953,0.654658616,537274.481,178631.634
8957,0.650015831,537274.481,178591.634
8961,0.659933567,537274.481,178551.634
8964,0.650188327,537274.481,178521.634
8969,0.664001048,537274.481,178471.634
8973,0.649579823,537274.481,178431.634
8974,0.64852047,537274.481,178421.634
8976,0.64832437,537274.481,178401.634
8977,0.659798026,537274.481,178391.634
8982,0.653741479,537274.481,178341.634
8984,0.648956835,537274.481,178321.634
8985,0.660041869,537274.481,178311.634
9004,0.742401958,537284.481,181121.634
9006,0.747340024,537284.481,181101.634
9008,0.745450258,537284.481,181081.634
9010,0.736676633,537284.481,181061.634
9011,0.665852189,537284.481,181051.634
9012,0.759835005,537284.481,181041.634
9014,0.75412178,537284.481,181021.634
9015,0.672442079,537284.481,181011.634
9016,0.739436746,537284.481,181001.634
9018,0.735769451,537284.481,180981.634
9019,0.671034575,537284.481,180971.634
9020,0.753514707,537284.481,180961.634
9022,0.743630648,537284.481,180941.634
9023,0.66931963,537284.481,180931.634
9024,0.744437218,537284.481,180921.634
9026,0.736430824,537284.481,180901.634
9027,0.658450842,537284.481,180891.634
9028,0.754248261,537284.481,180881.634
9030,0.742261529,537284.481,180861.634
9031,0.666876554,537284.481,180851.634
9032,0.742006063,537284.481,180841.634
9034,0.728100479,537284.481,180821.634
9035,0.66768837,537284.481,180811.634
9036,0.743377745,537284.481,180801.634
9038,0.728868902,537284.481,180781.634
9039,0.694600344,537284.481,180771.634
9040,0.758907199,537284.481,180761.634
9042,0.729538798,537284.481,180741.634
9043,0.669099391,537284.481,180731.634
9110,0.66847676,537284.481,180061.634
9301,0.693046927,537294.481,181151.634
9302,0.659481883,537294.481,181141.634
9303,0.675769567,537294.481,181131.634
9304,0.665358424,537294.481,181121.634
9305,0.752162337,537294.481,181111.634
9306,0.659023285,537294.481,181101.634
9307,0.728736281,537294.481,181091.634
9308,0.704401135,537294.481,181081.634
9309,0.739924788,537294.481,181071.634
9310,0.721476316,537294.481,181061.634
9311,0.697583854,537294.481,181051.634
9312,0.698596716,537294.481,181041.634
9313,0.754019022,537294.481,181031.634
9314,0.67930603,537294.481,181021.634
9315,0.730549991,537294.481,181011.634
9316,0.696572006,537294.481,181001.634
9317,0.74041903,537294.481,180991.634
9318,0.721805692,537294.481,180981.634
9319,0.710629523,537294.481,180971.634
9320,0.69576633,537294.481,180961.634
9321,0.739227951,537294.481,180951.634
9322,0.669304609,537294.481,180941.634
9323,0.726300001,537294.481,180931.634
9324,0.700473905,537294.481,180921.634
9325,0.73306644,537294.481,180911.634
9326,0.723391294,537294.481,180901.634
9327,0.694372296,537294.481,180891.634
9328,0.701212227,537294.481,180881.634
9329,0.741900444,537294.481,180871.634
9330,0.6820544,537294.481,180861.634
9331,0.719649911,537294.481,180851.634
9332,0.69890666,537294.481,180841.634
9333,0.73807013,537294.481,180831.634
9334,0.721578002,537294.481,180821.634
9335,0.697534084,537294.481,180811.634
9336,0.706250429,537294.481,180801.634
9337,0.731299996,537294.481,180791.634
9338,0.687676549,537294.481,180781.634
9339,0.704883099,537294.481,180771.634
9340,0.697884202,537294.481,180761.634
9341,0.716151595,537294.481,180751.634
9342,0.732060552,537294.481,180741.634
9343,0.652605057,537294.481,180731.634
9344,0.722384274,537294.481,180721.634
9346,0.70367229,537294.481,180701.634
9347,0.663293183,537294.481,180691.634
9348,0.668406546,537294.481,180681.634
9349,0.676918566,537294.481,180671.634
9350,0.671378493,537294.481,180661.634
9352,0.653145313,537294.481,180641.634
9354,0.658792853,537294.481,180621.634
9362,0.653497577,537294.481,180541.634
9370,0.655530214,537294.481,180461.634
9378,0.650930285,537294.481,180381.634
9382,0.649773955,537294.481,180341.634
9386,0.653351307,537294.481,180301.634
9394,0.65522635,537294.481,180221.634
9402,0.656153798,537294.481,180141.634
9408,0.654945791,537294.481,180081.634
9411,0.716323614,537294.481,180051.634
9412,0.658964515,537294.481,180041.634
9413,0.71499294,537294.481,180031.634
9415,0.742659807,537294.481,180011.634
9416,0.654204607,537294.481,180001.634
9417,0.686569452,537294.481,179991.634
9419,0.75935781,537294.481,179971.634
9420,0.653730869,537294.481,179961.634
9421,0.698520899,537294.481,179951.634
9423,0.738102198,537294.481,179931.634
9424,0.648471653,537294.481,179921.634
9425,0.694731236,537294.481,179911.634
9427,0.733402967,537294.481,179891.634
9429,0.670769155,537294.481,179871.634
9430,0.652350903,537294.481,179861.634
9560,0.684197128,537294.481,178561.634
9564,0.683575511,537294.481,178521.634
9568,0.685563743,537294.481,178481.634
9572,0.681785405,537294.481,178441.634
9576,0.686774969,537294.481,178401.634
9578,0.649867952,537294.481,178381.634
9580,0.682949603,537294.481,178361.634
9584,0.681574821,537294.481,178321.634
9586,0.648001134,537294.481,178301.634
9602,0.664732456,537304.481,181141.634
9603,0.684232235,537304.481,181131.634
9604,0.772412658,537304.481,181121.634
9606,0.720933199,537304.481,181101.634
9608,0.776062608,537304.481,181081.634
9610,0.720467091,537304.481,181061.634
9612,0.769695759,537304.481,181041.634
9614,0.716388047,537304.481,181021.634
9616,0.773554325,537304.481,181001.634
9618,0.72816956,537304.481,180981.634
9620,0.767324805,537304.481,180961.634
9622,0.712193966,537304.481,180941.634
9624,0.774604261,537304.481,180921.634
9626,0.720319867,537304.481,180901.634
9628,0.771937013,537304.481,180881.634
9630,0.717958748,537304.481,180861.634
9632,0.780827105,537304.481,180841.634
9634,0.714146137,537304.481,180821.634
9636,0.767689228,537304.481,180801.634
9638,0.725202024,537304.481,180781.634
9640,0.748307705,537304.481,180761.634
9642,0.746367335,537304.481,180741.634
9644,0.671022654,537304.481,180721.634
9646,0.688294888,537304.481,180701.634
9660,0.652082264,537304.481,180561.634
9668,0.652218819,537304.481,180481.634
9676,0.649257898,537304.481,180401.634
9684,0.658297181,537304.481,180321.634
9692,0.654596448,537304.481,180241.634
9700,0.656084836,537304.481,180161.634
9708,0.655303895,537304.481,180081.634
9710,0.665094614,537304.481,180061.634
9713,0.650306165,537304.481,180031.634
9715,0.657672524,537304.481,180011.634
9746,0.658617616,537304.481,179701.634
9750,0.649012566,537304.481,179661.634
9754,0.652268171,537304.481,179621.634
9770,0.652775168,537304.481,179461.634
9774,0.649273276,537304.481,179421.634
9778,0.649673223,537304.481,179381.634
9782,0.648837626,537304.481,179341.634
9786,0.65641588,537304.481,179301.634
9794,0.656907558,537304.481,179221.634
9798,0.651636422,537304.481,179181.634
9802,0.65621084,537304.481,179141.634
9806,0.651987433,537304.481,179101.634
9810,0.655574322,537304.481,179061.634
9818,0.650128126,537304.481,178981.634
9826,0.652489901,537304.481,178901.634
9834,0.653619409,537304.481,178821.634
9842,0.659756958,537304.481,178741.634
9846,0.648570716,537304.481,178701.634
9905,0.688530326,537314.481,181111.634
9908,0.659236073,537314.481,181081.634
9909,0.654682636,537314.481,181071.634
9910,0.665271521,537314.481,181061.634
9912,0.656213343,537314.481,181041.634
9913,0.664570808,537314.481,181031.634
9914,0.669771671,537314.481,181021.634
9916,0.662490904,537314.481,181001.634
9917,0.662366807,537314.481,180991.634
9918,0.664204597,537314.481,180981.634
9922,0.669267595,537314.481,180941.634
9924,0.665183961,537314.481,180921.634
9926,0.66425693,537314.481,180901.634
9930,0.672225237,537314.481,180861.634
9932,0.659846008,537314.481,180841.634
9933,0.648084998,537314.481,180831.634
9934,0.668106318,537314.481,180821.634
9937,0.653927505,537314.481,180791.634
9941,0.66538173,537314.481,180751.634
9942,0.670550346,537314.481,180741.634
9950,0.659100473,537314.481,180661.634
9954,0.657696903,537314.481,180621.634
9958,0.653257489,537314.481,180581.634
9966,0.65200913,537314.481,180501.634
9982,0.648553252,537314.481,180341.634
9990,0.65231967,537314.481,180261.634
9998,0.648915112,537314.481,180181.634
10006,0.651808143,537314.481,180101.634
10011,0.664084971,537314.481,180051.634
10013,0.699543357,537314.481,180031.634
10015,0.663095832,537314.481,180011.634
10017,0.723994434,537314.481,179991.634
10018,0.651844382,537314.481,179981.634
10019,0.674764037,537314.481,179971.634
10021,0.711981893,537314.481,179951.634
10022,0.658659101,537314.481,179941.634
10023,0.661256552,537314.481,179931.634
10025,0.719305754,537314.481,179911.634
10027,0.665914536,537314.481,179891.634
10030,0.656756997,537314.481,179861.634
10032,0.654961169,537314.481,179841.634
10038,0.657105327,537314.481,179781.634
10057,0.649568558,537314.481,179591.634
10061,0.659358978,537314.481,179551.634
10065,0.666077852,537314.481,179511.634
10069,0.655296206,537314.481,179471.634
10073,0.655422211,537314.481,179431.634
10077,0.656012118,537314.481,179391.634
10153,0.648878932,537314.481,178631.634
10157,0.660829782,537314.481,178591.634
10161,0.660982609,537314.481,178551.634
10164,0.651381493,537314.481,178521.634
10165,0.661884427,537314.481,178511.634
10169,0.659946859,537314.481,178471.634
10172,0.649897575,537314.481,178441.634
10173,0.657660842,537314.481,178431.634
10177,0.659702659,537314.481,178391.634
10180,0.659379542,537314.481,178361.634
10181,0.657516479,537314.481,178351.634
10185,0.659824431,537314.481,178311.634
10186,0.652603626,537314.481,178301.634
10203,0.66379416,537324.481,181131.634
10204,0.762661994,537324.481,181121.634
10206,0.705165207,537324.481,181101.634
10207,0.662077963,537324.481,181091.634
10208,0.729398608,537324.481,181081.634
10210,0.716025352,537324.481,181061.634
10211,0.679459751,537324.481,181051.634
10212,0.762077272,537324.481,181041.634
10214,0.716985524,537324.481,181021.634
10215,0.668723822,537324.481,181011.634
10216,0.728798807,537324.481,181001.634
10218,0.70897007,537324.481,180981.634
10219,0.676862121,537324.481,180971.634
10220,0.756036282,537324.481,180961.634
10222,0.71628511,537324.481,180941.634
10223,0.665197611,537324.481,180931.634
10224,0.727224886,537324.481,180921.634
10226,0.719282627,537324.481,180901.634
10227,0.67785871,537324.481,180891.634
10228,0.760293543,537324.481,180881.634
10230,0.716183543,537324.481,180861.634
10231,0.66859901,537324.481,180851.634
10232,0.73443687,537324.481,180841.634
10234,0.709373355,537324.481,180821.634
10235,0.6775316,537324.481,180811.634
10236,0.760699868,537324.481,180801.634
10238,0.712316155,537324.481,180781.634
10239,0.69379735,537324.481,180771.634
10240,0.750754297,537324.481,180761.634
10242,0.738358378,537324.481,180741.634
10244,0.694932699,537324.481,180721.634
10245,0.649424434,537324.481,180711.634
10246,0.698980927,537324.481,180701.634
10247,0.672859371,537324.481,180691.634
10310,0.672995269,537324.481,180061.634
10329,0.668471217,537324.481,179871.634
10359,0.65004015,537324.481,179571.634
10363,0.651463091,537324.481,179531.634
10367,0.663161576,537324.481,179491.634
10375,0.654610991,537324.481,179411.634
10379,0.651345313,537324.481,179371.634
10501,0.690067708,537334.481,181151.634
10503,0.686082006,537334.481,181131.634
10504,0.706016839,537334.481,181121.634
10505,0.73665297,537334.481,181111.634
10506,0.737148404,537334.481,181101.634
10507,0.706062436,537334.481,181091.634
10508,0.703476906,537334.481,181081.634
10509,0.722936571,537334.481,181071.634
10510,0.725935638,537334.481,181061.634
10511,0.721204638,537334.481,181051.634
10512,0.682224274,537334.481,181041.634
10513,0.765439272,537334.481,181031.634
10514,0.717202127,537334.481,181021.634
10515,0.708213866,537334.481,181011.634
10516,0.708509207,537334.481,181001.634
10517,0.717704535,537334.481,180991.634
10518,0.732682109,537334.481,180981.634
10519,0.710541844,537334.481,180971.634
10520,0.689999104,537334.481,180961.634
10521,0.76097405,537334.481,180951.634
10522,0.725332379,537334.481,180941.634
10523,0.705715597,537334.481,180931.634
10524,0.69990778,537334.481,180921.634
10525,0.72012043,537334.481,180911.634
10526,0.726000547,537334.481,180901.634
10527,0.711590946,537334.481,180891.634
10528,0.68663609,537334.481,180881.634
10529,0.768450499,537334.481,180871.634
10530,0.720366597,537334.481,180861.634
10531,0.698934555,537334.481,180851.634
10532,0.70987469,537334.481,180841.634
10533,0.709203184,537334.481,180831.634
10534,0.728977978,537334.481,180821.634
10535,0.710680664,537334.481,180811.634
10536,0.687834799,537334.481,180801.634
10537,0.75959146,537334.481,180791.634
10538,0.71892482,537334.481,180781.634
10539,0.701847196,537334.481,180771.634
10540,0.688815355,537334.481,180761.634
10541,0.714594662,537334.481,180751.634
10542,0.739151239,537334.481,180741.634
10543,0.695083022,537334.481,180731.634
10544,0.705971003,537334.481,180721.634
10545,0.692647815,537334.481,180711.634
10546,0.701970041,537334.481,180701.634
10548,0.678889751,537334.481,180681.634
10549,0.682674825,537334.481,180671.634
10550,0.649424851,537334.481,180661.634
10551,0.650270104,537334.481,180651.634
10554,0.650267422,537334.481,180621.634
10558,0.65534699,537334.481,180581.634
10566,0.652401507,537334.481,180501.634
10570,0.649135351,537334.481,180461.634
10574,0.651206255,537334.481,180421.634
10582,0.656343699,537334.481,180341.634
10586,0.64901495,537334.481,180301.634
10590,0.651593208,537334.481,180261.634
10598,0.653504074,537334.481,180181.634
10602,0.648717165,537334.481,180141.634
10606,0.659880817,537334.481,180101.634
10611,0.692808807,537334.481,180051.634
10612,0.65727675,537334.481,180041.634
10613,0.686744928,537334.481,180031.634
10615,0.728214085,537334.481,180011.634
10617,0.682319343,537334.481,179991.634
10619,0.748084426,537334.481,179971.634
10621,0.67242372,537334.481,179951.634
10622,0.648463666,537334.481,179941.634
10623,0.74213618,537334.481,179931.634
10625,0.694646478,537334.481,179911.634
10627,0.729678333,537334.481,179891.634
10634,0.651000798,537334.481,179821.634
