id,Visual2,x,y
2634,0.721886694,537064.481,178821.634
2707,0.698650777,537074.481,181091.634
2717,0.694208264,537074.481,180991.634
2721,0.747285843,537074.481,180951.634
2725,0.718221545,537074.481,180911.634
2729,0.732619107,537074.481,180871.634
2745,0.698720276,537074.481,180711.634
2749,0.719413996,537074.481,180671.634
2756,0.761133194,537074.481,180601.634
2758,0.738996625,537074.481,180581.634
2759,0.700752199,537074.481,180571.634
2760,0.696531057,537074.481,180561.634
2773,0.702815115,537074.481,180431.634
2776,0.696767569,537074.481,180401.634
2780,0.701811194,537074.481,180361.634
2782,0.745433986,537074.481,180341.634
2800,0.723085165,537074.481,180161.634
2804,0.756570697,537074.481,180121.634
2820,0.70263952,537074.481,179961.634
2827,0.696793139,537074.481,179891.634
2850,0.724229038,537074.481,179661.634
2852,0.715105295,537074.481,179641.634
2876,0.70174706,537074.481,179401.634
2885,0.696801245,537074.481,179311.634
2886,0.697492301,537074.481,179301.634
2890,0.7146824,537074.481,179261.634
2893,0.742957473,537074.481,179231.634
2894,0.693520486,537074.481,179221.634
2897,0.713672757,537074.481,179191.634
2899,0.695625901,537074.481,179171.634
2917,0.740343034,537074.481,178991.634
2936,0.71747458,537074.481,178801.634
3024,0.716484666,537084.481,180921.634
3027,0.701708555,537084.481,180891.634
3029,0.713029623,537084.481,180871.634
3043,0.706647396,537084.481,180731.634
3051,0.784762502,537084.481,180651.634
3053,0.720306098,537084.481,180631.634
3089,0.702743649,537084.481,180271.634
3107,0.747490942,537084.481,180091.634
3150,0.733891904,537084.481,179661.634
3157,0.696549475,537084.481,179591.634
3182,0.709938288,537084.481,179341.634
3221,0.730312884,537084.481,178951.634
3225,0.707400858,537084.481,178911.634
3233,0.726929426,537084.481,178831.634
3313,0.709248602,537094.481,181031.634
3331,0.705899835,537094.481,180851.634
3339,0.715062797,537094.481,180771.634
3342,0.700672746,537094.481,180741.634
3347,0.73194325,537094.481,180691.634
3352,0.705990136,537094.481,180641.634
3354,0.715342462,537094.481,180621.634
3356,0.77217561,537094.481,180601.634
3363,0.703725815,537094.481,180531.634
3380,0.706756473,537094.481,180361.634
3386,0.755228162,537094.481,180301.634
3400,0.719735861,537094.481,180161.634
3404,0.715688586,537094.481,180121.634
3406,0.760371566,537094.481,180101.634
3408,0.788294077,537094.481,180081.634
3416,0.805993915,537094.481,180001.634
3418,0.732442498,537094.481,179981.634
3435,0.705145717,537094.481,179811.634
3439,0.72758615,537094.481,179771.634
3443,0.711840034,537094.481,179731.634
3445,0.718417883,537094.481,179711.634
3447,0.705790758,537094.481,179691.634
3449,0.712552428,537094.481,179671.634
3453,0.732809305,537094.481,179631.634
3455,0.751846075,537094.481,179611.634
3459,0.736882687,537094.481,179571.634
3463,0.725771308,537094.481,179531.634
3467,0.732668817,537094.481,179491.634
3471,0.758213878,537094.481,179451.634
3473,0.723383963,537094.481,179431.634
3475,0.77598834,537094.481,179411.634
3477,0.721485019,537094.481,179391.634
3479,0.773619294,537094.481,179371.634
3481,0.731455445,537094.481,179351.634
3483,0.701077819,537094.481,179331.634
3485,0.760022759,537094.481,179311.634
3491,0.753034055,537094.481,179251.634
3495,0.798324347,537094.481,179211.634
3532,0.784502566,537094.481,178841.634
3536,0.756029963,537094.481,178801.634
3538,0.727750182,537094.481,178781.634
3558,0.702422202,537094.481,178581.634
3614,0.712243199,537104.481,181021.634
3619,0.717785299,537104.481,180971.634
3646,0.694282174,537104.481,180701.634
3702,0.698099613,537104.481,180141.634
3705,0.743103564,537104.481,180111.634
3713,0.748195231,537104.481,180031.634
3742,0.696989,537104.481,179741.634
3753,0.697111011,537104.481,179631.634
3765,0.712280035,537104.481,179511.634
3769,0.712388277,537104.481,179471.634
3770,0.700648129,537104.481,179461.634
3818,0.733066499,537104.481,178981.634
3832,0.718147695,537104.481,178841.634
3834,0.705447912,537104.481,178821.634
3913,0.734594822,537114.481,181031.634
3929,0.721304297,537114.481,180871.634
3950,0.718103528,537114.481,180661.634
3953,0.693382561,537114.481,180631.634
3960,0.785506725,537114.481,180561.634
3962,0.758771122,537114.481,180541.634
3964,0.749108255,537114.481,180521.634
4008,0.766745925,537114.481,180081.634
4010,0.708040714,537114.481,180061.634
4016,0.770926595,537114.481,180001.634
4018,0.695740283,537114.481,179981.634
4020,0.777876437,537114.481,179961.634
4025,0.744751036,537114.481,179911.634
4029,0.726954818,537114.481,179871.634
4035,0.741112471,537114.481,179811.634
4040,0.693734348,537114.481,179761.634
4043,0.696318924,537114.481,179731.634
4048,0.755145311,537114.481,179681.634
4052,0.790753126,537114.481,179641.634
4054,0.769075274,537114.481,179621.634
4060,0.763635516,537114.481,179561.634
4062,0.760011315,537114.481,179541.634
4064,0.808042765,537114.481,179521.634
4066,0.799054742,537114.481,179501.634
4068,0.728654861,537114.481,179481.634
4070,0.766062379,537114.481,179461.634
4073,0.698581398,537114.481,179431.634
4075,0.741963625,537114.481,179411.634
4079,0.714994788,537114.481,179371.634
4083,0.695542753,537114.481,179331.634
4087,0.70610857,537114.481,179291.634
4089,0.709652662,537114.481,179271.634
4090,0.700326324,537114.481,179261.634
4095,0.764125824,537114.481,179211.634
4125,0.693284869,537114.481,178911.634
4129,0.748357534,537114.481,178871.634
4130,0.713256121,537114.481,178861.634
4134,0.700094163,537114.481,178821.634
4154,0.708720684,537114.481,178621.634
4160,0.722302675,537114.481,178561.634
4219,0.701645851,537124.481,180971.634
4255,0.701336861,537124.481,180611.634
4351,0.747536778,537124.481,179651.634
4357,0.705556571,537124.481,179591.634
4389,0.721364498,537124.481,179271.634
4391,0.695483088,537124.481,179251.634
4513,0.697997451,537134.481,181031.634
4521,0.697131336,537134.481,180951.634
4522,0.731319785,537134.481,180941.634
4523,0.697618365,537134.481,180931.634
4540,0.715191841,537134.481,180761.634
4547,0.701440215,537134.481,180691.634
4551,0.724107921,537134.481,180651.634
4560,0.805704713,537134.481,180561.634
4562,0.755414605,537134.481,180541.634
4566,0.725668907,537134.481,180501.634
4610,0.726753473,537134.481,180061.634
4612,0.706290483,537134.481,180041.634
4616,0.697304666,537134.481,180001.634
4629,0.702549815,537134.481,179871.634
4641,0.710688293,537134.481,179751.634
4645,0.702042282,537134.481,179711.634
4648,0.801491022,537134.481,179681.634
4649,0.744184375,537134.481,179671.634
4650,0.699869573,537134.481,179661.634
4652,0.800581396,537134.481,179641.634
4654,0.735386133,537134.481,179621.634
4659,0.713101208,537134.481,179571.634
4660,0.700791061,537134.481,179561.634
4664,0.778722763,537134.481,179521.634
4666,0.793453336,537134.481,179501.634
4670,0.739336252,537134.481,179461.634
4692,0.791422784,537134.481,179241.634
4694,0.728874564,537134.481,179221.634
4699,0.728292942,537134.481,179171.634
4725,0.730194211,537134.481,178911.634
4731,0.693243146,537134.481,178851.634
4733,0.735867083,537134.481,178831.634
4735,0.700814128,537134.481,178811.634
4739,0.744465828,537134.481,178771.634
4752,0.756855845,537134.481,178641.634
4754,0.71094501,537134.481,178621.634
4756,0.793102503,537134.481,178601.634
4772,0.72342515,537134.481,178441.634
4805,0.709874809,537144.481,181111.634
4828,0.718032718,537144.481,180881.634
4853,0.784217596,537144.481,180631.634
4913,0.724774778,537144.481,180031.634
4953,0.702380657,537144.481,179631.634
4966,0.710773051,537144.481,179501.634
4989,0.753342271,537144.481,179271.634
5025,0.697449684,537144.481,178911.634
5053,0.718337178,537144.481,178631.634
5057,0.699126184,537144.481,178591.634
5117,0.768914461,537154.481,180991.634
5125,0.703554511,537154.481,180911.634
5149,0.714017034,537154.481,180671.634
5150,0.742054999,537154.481,180661.634
5152,0.810198665,537154.481,180641.634
5154,0.754586458,537154.481,180621.634
5167,0.727719545,537154.481,180491.634
5182,0.722526968,537154.481,180341.634
5202,0.718346357,537154.481,180141.634
5216,0.709270179,537154.481,180001.634
5241,0.705403626,537154.481,179751.634
5242,0.705691278,537154.481,179741.634
5243,0.709392786,537154.481,179731.634
5244,0.7014153,537154.481,179721.634
5247,0.734066844,537154.481,179691.634
5249,0.757572293,537154.481,179671.634
5250,0.717365623,537154.481,179661.634
5256,0.738879323,537154.481,179601.634
5258,0.702789128,537154.481,179581.634
5259,0.693686426,537154.481,179571.634
5264,0.696292877,537154.481,179521.634
5266,0.698661447,537154.481,179501.634
5268,0.728263795,537154.481,179481.634
5270,0.766293466,537154.481,179461.634
5272,0.729307175,537154.481,179441.634
5275,0.71343559,537154.481,179411.634
5280,0.719301224,537154.481,179361.634
5284,0.755315185,537154.481,179321.634
5288,0.719712913,537154.481,179281.634
5289,0.707498312,537154.481,179271.634
5294,0.710334539,537154.481,179221.634
5296,0.764744997,537154.481,179201.634
5308,0.703828633,537154.481,179081.634
5312,0.706506968,537154.481,179041.634
5313,0.713076711,537154.481,179031.634
5316,0.697093725,537154.481,179001.634
5317,0.73939079,537154.481,178991.634
5320,0.718615115,537154.481,178961.634
5321,0.716379583,537154.481,178951.634
5335,0.704653382,537154.481,178811.634
5345,0.698127329,537154.481,178711.634
5353,0.7083112,537154.481,178631.634
5359,0.69870615,537154.481,178571.634
5372,0.708562195,537154.481,178441.634
5374,0.722406685,537154.481,178421.634
5403,0.701031387,537164.481,181131.634
5416,0.706316471,537164.481,181001.634
5421,0.751334965,537164.481,180951.634
5437,0.738561928,537164.481,180791.634
5449,0.731770217,537164.481,180671.634
5519,0.700291514,537164.481,179971.634
5543,0.700377524,537164.481,179731.634
5549,0.705523849,537164.481,179671.634
5561,0.707348943,537164.481,179551.634
5563,0.750729084,537164.481,179531.634
5567,0.749766409,537164.481,179491.634
5570,0.698611557,537164.481,179461.634
5571,0.716787934,537164.481,179451.634
5591,0.729159355,537164.481,179251.634
5599,0.699369371,537164.481,179171.634
5638,0.72367692,537164.481,178781.634
5653,0.718363583,537164.481,178631.634
5715,0.714279175,537174.481,181011.634
5723,0.705201149,537174.481,180931.634
5750,0.704495192,537174.481,180661.634
5752,0.754020393,537174.481,180641.634
5758,0.694923699,537174.481,180581.634
5782,0.693699598,537174.481,180341.634
5792,0.70416981,537174.481,180241.634
5794,0.728713393,537174.481,180221.634
5802,0.69335109,537174.481,180141.634
5804,0.785205603,537174.481,180121.634
5806,0.696358085,537174.481,180101.634
5808,0.800593376,537174.481,180081.634
5852,0.808370471,537174.481,179641.634
5856,0.738758564,537174.481,179601.634
5864,0.760579765,537174.481,179521.634
5866,0.715491176,537174.481,179501.634
5868,0.698913038,537174.481,179481.634
5870,0.761817455,537174.481,179461.634
5876,0.732345402,537174.481,179401.634
5878,0.70837301,537174.481,179381.634
5898,0.738997698,537174.481,179181.634
5916,0.741717815,537174.481,179001.634
5933,0.694707811,537174.481,178831.634
5935,0.750662208,537174.481,178811.634
5937,0.753165483,537174.481,178791.634
5949,0.708000481,537174.481,178671.634
5951,0.717550814,537174.481,178651.634
5972,0.743532658,537174.481,178441.634
6012,0.752287388,537184.481,181041.634
6015,0.734746873,537184.481,181011.634
6016,0.776189685,537184.481,181001.634
6021,0.698869348,537184.481,180951.634
6023,0.70133388,537184.481,180931.634
6033,0.715025067,537184.481,180831.634
6093,0.725827575,537184.481,180231.634
6094,0.720747948,537184.481,180221.634
6125,0.697310269,537184.481,179911.634
6150,0.728930712,537184.481,179661.634
6154,0.723712325,537184.481,179621.634
6159,0.703606725,537184.481,179571.634
6160,0.703736067,537184.481,179561.634
6166,0.712811351,537184.481,179501.634
6241,0.700916529,537184.481,178751.634
6273,0.695834458,537184.481,178431.634
6313,0.70529592,537194.481,181031.634
6350,0.697432518,537194.481,180661.634
6354,0.695161223,537194.481,180621.634
6410,0.8155092,537194.481,180061.634
6427,0.715695202,537194.481,179891.634
6429,0.697281837,537194.481,179871.634
6432,0.702922106,537194.481,179841.634
6452,0.722393394,537194.481,179641.634
6453,0.707418442,537194.481,179631.634
6454,0.709545612,537194.481,179621.634
6458,0.729900002,537194.481,179581.634
6503,0.699342072,537194.481,179131.634
6512,0.70971024,537194.481,179041.634
6538,0.693760812,537194.481,178781.634
6543,0.71670723,537194.481,178731.634
6545,0.699669123,537194.481,178711.634
6553,0.703056931,537194.481,178631.634
6557,0.699730694,537194.481,178591.634
6560,0.698187411,537194.481,178561.634
6562,0.718743503,537194.481,178541.634
6576,0.765481114,537194.481,178401.634
6621,0.69642818,537204.481,180951.634
6651,0.697374701,537204.481,180651.634
6653,0.717485607,537204.481,180631.634
6654,0.718213618,537204.481,180621.634
6655,0.721901357,537204.481,180611.634
6693,0.725796759,537204.481,180231.634
6740,0.710835338,537204.481,179761.634
6759,0.697535276,537204.481,179571.634
6760,0.695215464,537204.481,179561.634
6947,0.733668089,537214.481,180691.634
6964,0.693239033,537214.481,180521.634
7006,0.703138828,537214.481,180101.634
7008,0.769343972,537214.481,180081.634
7010,0.734177768,537214.481,180061.634
7020,0.733340383,537214.481,179961.634
7024,0.765903175,537214.481,179921.634
7048,0.737869501,537214.481,179681.634
7054,0.693662167,537214.481,179621.634
7056,0.798442781,537214.481,179601.634
7118,0.710905194,537214.481,178981.634
7137,0.709280372,537214.481,178791.634
7153,0.69734025,537214.481,178631.634
7156,0.740171313,537214.481,178601.634
7161,0.699117005,537214.481,178551.634
7163,0.694793105,537214.481,178531.634
7172,0.720752954,537214.481,178441.634
7174,0.712423861,537214.481,178421.634
7254,0.720636666,537224.481,180621.634
7255,0.740340829,537224.481,180611.634
7261,0.708874047,537224.481,180551.634
7262,0.694364429,537224.481,180541.634
7269,0.693022132,537224.481,180471.634
7289,0.698643088,537224.481,180271.634
7293,0.733202755,537224.481,180231.634
7354,0.693564415,537224.481,179621.634
7461,0.70717299,537224.481,178551.634
7473,0.728952289,537224.481,178431.634
7477,0.730632842,537224.481,178391.634
7521,0.739836335,537234.481,180951.634
7544,0.716393292,537234.481,180721.634
7571,0.698789358,537234.481,180451.634
7582,0.715534687,537234.481,180341.634
7590,0.71848619,537234.481,180261.634
7610,0.726807058,537234.481,180061.634
7618,0.736846209,537234.481,179981.634
7620,0.746963322,537234.481,179961.634
7622,0.768154919,537234.481,179941.634
7624,0.70655328,537234.481,179921.634
7626,0.718750536,537234.481,179901.634
7646,0.785305023,537234.481,179701.634
7648,0.721305728,537234.481,179681.634
7650,0.763507426,537234.481,179661.634
7655,0.702047408,537234.481,179611.634
7660,0.71140945,537234.481,179561.634
7664,0.699548602,537234.481,179521.634
7666,0.717331946,537234.481,179501.634
7694,0.700513721,537234.481,179221.634
7706,0.775226235,537234.481,179101.634
7737,0.723668098,537234.481,178791.634
7739,0.729310095,537234.481,178771.634
7741,0.731066287,537234.481,178751.634
7753,0.713755369,537234.481,178631.634
7755,0.707989097,537234.481,178611.634
7757,0.701070786,537234.481,178591.634
7763,0.724891841,537234.481,178531.634
7769,0.74469322,537234.481,178471.634
7851,0.709979534,537244.481,180651.634
7855,0.706989646,537244.481,180611.634
7888,0.725585103,537244.481,180281.634
7889,0.709901094,537244.481,180271.634
7909,0.698749661,537244.481,180071.634
7916,0.715095222,537244.481,180001.634
7920,0.722991347,537244.481,179961.634
7924,0.733573139,537244.481,179921.634
7927,0.718193412,537244.481,179891.634
7945,0.703248739,537244.481,179711.634
7955,0.748960495,537244.481,179611.634
7956,0.72382617,537244.481,179601.634
8003,0.731665969,537244.481,179131.634
8039,0.694354773,537244.481,178771.634
8073,0.699753165,537244.481,178431.634
8105,0.710301816,537254.481,181111.634
8121,0.706453025,537254.481,180951.634
8123,0.704982996,537254.481,180931.634
8146,0.731710196,537254.481,180701.634
8147,0.695557952,537254.481,180691.634
8173,0.704627275,537254.481,180431.634
8188,0.694966972,537254.481,180281.634
8190,0.698330045,537254.481,180261.634
8206,0.729367673,537254.481,180101.634
8208,0.822446764,537254.481,180081.634
8220,0.774174035,537254.481,179961.634
8222,0.74665755,537254.481,179941.634
8224,0.703024507,537254.481,179921.634
8226,0.730681837,537254.481,179901.634
8246,0.696427524,537254.481,179701.634
8248,0.711124599,537254.481,179681.634
8250,0.705737591,537254.481,179661.634
8252,0.800547063,537254.481,179641.634
8254,0.764951229,537254.481,179621.634
8256,0.719945788,537254.481,179601.634
8259,0.694181323,537254.481,179571.634
8260,0.738185108,537254.481,179561.634
8262,0.723308086,537254.481,179541.634
8264,0.746021152,537254.481,179521.634
8266,0.712655723,537254.481,179501.634
8276,0.709281564,537254.481,179401.634
8351,0.694625735,537254.481,178651.634
8369,0.718913615,537254.481,178471.634
8373,0.752148628,537254.481,178431.634
8425,0.716309845,537264.481,180911.634
8450,0.698982358,537264.481,180661.634
8457,0.742949545,537264.481,180591.634
8458,0.784203649,537264.481,180581.634
8489,0.792612314,537264.481,180271.634
8493,0.698652685,537264.481,180231.634
8509,0.697051406,537264.481,180071.634
8510,0.734105825,537264.481,180061.634
8513,0.732278705,537264.481,180031.634
8522,0.751647353,537264.481,179941.634
8524,0.704312325,537264.481,179921.634
8525,0.725523889,537264.481,179911.634
8546,0.7220608,537264.481,179701.634
8547,0.693079114,537264.481,179691.634
8560,0.707834601,537264.481,179561.634
8564,0.717574596,537264.481,179521.634
8566,0.725960016,537264.481,179501.634
8569,0.71348989,537264.481,179471.634
8576,0.693855643,537264.481,179401.634
8580,0.727160811,537264.481,179361.634
8717,0.766658306,537274.481,180991.634
8725,0.720596313,537274.481,180911.634
8746,0.71136874,537274.481,180701.634
8758,0.722777963,537274.481,180581.634
8772,0.696498454,537274.481,180441.634
8777,0.699507177,537274.481,180391.634
8784,0.70646137,537274.481,180321.634
8786,0.706720591,537274.481,180301.634
8790,0.766226172,537274.481,180261.634
8806,0.750096798,537274.481,180101.634
8854,0.817459345,537274.481,179621.634
8856,0.771404862,537274.481,179601.634
8858,0.760338068,537274.481,179581.634
8860,0.780007124,537274.481,179561.634
8979,0.707789838,537274.481,178371.634
9025,0.707562327,537284.481,180911.634
9081,0.714875698,537284.481,180351.634
9151,0.701336563,537284.481,179651.634
9152,0.701126099,537284.481,179641.634
9153,0.714580238,537284.481,179631.634
9154,0.693076611,537284.481,179621.634
9156,0.729921579,537284.481,179601.634
9159,0.726698458,537284.481,179571.634
9160,0.76412189,537284.481,179561.634
9163,0.711422563,537284.481,179531.634
9164,0.70701164,537284.481,179521.634
9328,0.711653888,537294.481,180881.634
9348,0.725567937,537294.481,180681.634
9356,0.704056442,537294.481,180601.634
9358,0.705842495,537294.481,180581.634
9377,0.715797544,537294.481,180391.634
9380,0.713947296,537294.481,180361.634
9383,0.749020219,537294.481,180331.634
9385,0.701166034,537294.481,180311.634
9386,0.747823656,537294.481,180301.634
9388,0.749383271,537294.481,180281.634
9390,0.742828608,537294.481,180261.634
9391,0.693929553,537294.481,180251.634
9452,0.712066352,537294.481,179641.634
9456,0.750096738,537294.481,179601.634
9462,0.743360758,537294.481,179541.634
9617,0.757671475,537304.481,180991.634
9621,0.721443415,537304.481,180951.634
9631,0.705976844,537304.481,180851.634
9632,0.7288661,537304.481,180841.634
9935,0.785290003,537314.481,180811.634
9937,0.743334234,537314.481,180791.634
9939,0.718773067,537314.481,180771.634
9941,0.759192705,537314.481,180751.634
9943,0.791536689,537314.481,180731.634
9945,0.72477591,537314.481,180711.634
9949,0.706782877,537314.481,180671.634
9951,0.75982368,537314.481,180651.634
9953,0.712266505,537314.481,180631.634
9955,0.705384135,537314.481,180611.634
9957,0.778654039,537314.481,180591.634
9961,0.755245328,537314.481,180551.634
9965,0.695536375,537314.481,180511.634
9973,0.696922243,537314.481,180431.634
9977,0.714730918,537314.481,180391.634
9983,0.699352086,537314.481,180331.634
9989,0.727015495,537314.481,180271.634
9993,0.695370078,537314.481,180231.634
9997,0.718008935,537314.481,180191.634
10001,0.700225949,537314.481,180151.634
10005,0.734585047,537314.481,180111.634
10009,0.734836161,537314.481,180071.634
10021,0.707371652,537314.481,179951.634
10206,0.696849585,537324.481,181101.634
10212,0.75568074,537324.481,181041.634
10214,0.788422823,537324.481,181021.634
10216,0.72382617,537324.481,181001.634
10222,0.842972636,537324.481,180941.634
10223,0.756285131,537324.481,180931.634
10232,0.811024189,537324.481,180841.634
10240,0.704848051,537324.481,180761.634
10248,0.717466474,537324.481,180681.634
10260,0.697957337,537324.481,180561.634
10272,0.694847047,537324.481,180441.634
10389,0.703279495,537324.481,179271.634
10397,0.699557543,537324.481,179191.634
10401,0.729907215,537324.481,179151.634
10533,0.716337979,537334.481,180831.634
10549,0.778009653,537334.481,180671.634
10641,0.704060078,537334.481,179751.634
10649,0.702816904,537334.481,179671.634
10651,0.693720102,537334.481,179651.634
10808,0.705153286,537344.481,181081.634
10809,0.722466111,537344.481,181071.634
10812,0.693818569,537344.481,181041.634
10817,0.699198782,537344.481,180991.634
10822,0.759635806,537344.481,180941.634
10824,0.790647089,537344.481,180921.634
10825,0.725141943,537344.481,180911.634
10859,0.697993398,537344.481,180571.634
10951,0.721420109,537344.481,179651.634
11128,0.698155999,537354.481,180881.634
11131,0.705232382,537354.481,180851.634
11135,0.751197457,537354.481,180811.634
11143,0.71799773,537354.481,180731.634
11169,0.718790114,537354.481,180471.634
11189,0.747685194,537354.481,180271.634
11197,0.700419962,537354.481,180191.634
11201,0.700528264,537354.481,180151.634
11209,0.773088694,537354.481,180071.634
11217,0.732817292,537354.481,179991.634
11223,0.704970896,537354.481,179931.634
11225,0.733276248,537354.481,179911.634
11265,0.709633291,537354.481,179511.634
11269,0.717974365,537354.481,179471.634
11273,0.724235833,537354.481,179431.634
11277,0.703102946,537354.481,179391.634
11281,0.708408952,537354.481,179351.634
11285,0.710020125,537354.481,179311.634
11408,0.736850798,537364.481,181081.634
11416,0.704523087,537364.481,181001.634
11417,0.732340217,537364.481,180991.634
11418,0.737505436,537364.481,180981.634
11422,0.755977392,537364.481,180941.634
11423,0.813654542,537364.481,180931.634
11424,0.714554548,537364.481,180921.634
11449,0.70479691,537364.481,180671.634
11469,0.725296676,537364.481,180471.634
11473,0.707804084,537364.481,180431.634
11545,0.726583362,537364.481,179711.634
11551,0.732316196,537364.481,179651.634
11552,0.707749844,537364.481,179641.634
11557,0.717661858,537364.481,179591.634
11603,0.725408912,537364.481,179131.634
11617,0.70517689,537364.481,178991.634
11769,0.693515301,537374.481,180471.634
11771,0.717703581,537374.481,180451.634
11813,0.700754046,537374.481,180031.634
11815,0.707736015,537374.481,180011.634
11817,0.695752621,537374.481,179991.634
11821,0.71004957,537374.481,179951.634
11825,0.694805264,537374.481,179911.634
11829,0.721144438,537374.481,179871.634
11833,0.728768647,537374.481,179831.634
11841,0.751100421,537374.481,179751.634
11843,0.741789162,537374.481,179731.634
11851,0.756364942,537374.481,179651.634
11855,0.734271884,537374.481,179611.634
12014,0.703895509,537384.481,181021.634
12024,0.722288728,537384.481,180921.634
12025,0.762262285,537384.481,180911.634
12028,0.722534239,537384.481,180881.634
12029,0.705879986,537384.481,180871.634
12063,0.758739233,537384.481,180531.634
12073,0.702365518,537384.481,180431.634
12145,0.725655377,537384.481,179711.634
12151,0.718534231,537384.481,179651.634
12195,0.741688251,537384.481,179211.634
12306,0.733695149,537394.481,181101.634
12367,0.701694846,537394.481,180491.634
12369,0.727906048,537394.481,180471.634
12371,0.696845174,537394.481,180451.634
12378,0.694238067,537394.481,180381.634
12381,0.764707029,537394.481,180351.634
12385,0.697661996,537394.481,180311.634
12387,0.719513297,537394.481,180291.634
12393,0.697898149,537394.481,180231.634
12401,0.754518569,537394.481,180151.634
12405,0.733255923,537394.481,180111.634
12409,0.727377474,537394.481,180071.634
12413,0.732255578,537394.481,180031.634
