id,Visual1,x,y
8325,0.752165437,537254.481,178911.634
8327,0.786942244,537254.481,178891.634
8329,0.755972743,537254.481,178871.634
8331,0.743041813,537254.481,178851.634
8333,0.775957286,537254.481,178831.634
8335,0.751721382,537254.481,178811.634
8337,0.751991749,537254.481,178791.634
8339,0.751449823,537254.481,178771.634
8341,0.743367791,537254.481,178751.634
8343,0.729345918,537254.481,178731.634
8345,0.762646437,537254.481,178711.634
8347,0.728607178,537254.481,178691.634
8349,0.752932489,537254.481,178671.634
8353,0.755629122,537254.481,178631.634
8358,0.763357759,537254.481,178581.634
8363,0.755461037,537254.481,178531.634
8366,0.751853108,537254.481,178501.634
8370,0.757243395,537254.481,178461.634
8374,0.74410224,537254.481,178421.634
8378,0.740341842,537254.481,178381.634
8382,0.742664576,537254.481,178341.634
8567,0.747699976,537264.481,179491.634
8615,0.734194994,537264.481,179011.634
8623,0.728639424,537264.481,178931.634
8631,0.74024564,537264.481,178851.634
8665,0.749751687,537264.481,178511.634
8669,0.733598948,537264.481,178471.634
8861,0.731665969,537274.481,179551.634
8865,0.739216805,537274.481,179511.634
8881,0.73225981,537274.481,179351.634
8937,0.75032413,537274.481,178791.634
8941,0.735853732,537274.481,178751.634
8945,0.745980322,537274.481,178711.634
9169,0.730538607,537284.481,179471.634
9185,0.733993888,537284.481,179311.634
9201,0.737648308,537284.481,179151.634
9217,0.748034894,537284.481,178991.634
9225,0.737323403,537284.481,178911.634
9233,0.759369969,537284.481,178831.634
9241,0.728972912,537284.481,178751.634
9249,0.735201359,537284.481,178671.634
9260,0.736253142,537284.481,178561.634
9268,0.750727773,537284.481,178481.634
9276,0.732846439,537284.481,178401.634
9447,0.733206987,537294.481,179691.634
9451,0.732653916,537294.481,179651.634
9455,0.737281084,537294.481,179611.634
9459,0.736010373,537294.481,179571.634
9463,0.759307146,537294.481,179531.634
9467,0.736217439,537294.481,179491.634
9471,0.742525101,537294.481,179451.634
9475,0.756107092,537294.481,179411.634
9479,0.755140066,537294.481,179371.634
9483,0.738079906,537294.481,179331.634
9487,0.746634245,537294.481,179291.634
9491,0.733594656,537294.481,179251.634
9495,0.741402388,537294.481,179211.634
9497,0.729394257,537294.481,179191.634
9499,0.729384303,537294.481,179171.634
9503,0.741174638,537294.481,179131.634
9507,0.744511247,537294.481,179091.634
9511,0.752465367,537294.481,179051.634
9515,0.744221807,537294.481,179011.634
9519,0.764469683,537294.481,178971.634
9523,0.755847096,537294.481,178931.634
9527,0.763947845,537294.481,178891.634
9529,0.745522857,537294.481,178871.634
9531,0.758023858,537294.481,178851.634
9535,0.757436395,537294.481,178811.634
9539,0.760657191,537294.481,178771.634
9543,0.751342416,537294.481,178731.634
9545,0.739071608,537294.481,178711.634
9547,0.748690546,537294.481,178691.634
9551,0.731834769,537294.481,178651.634
9553,0.735577524,537294.481,178631.634
9562,0.75793159,537294.481,178541.634
9566,0.746251106,537294.481,178501.634
9570,0.749901175,537294.481,178461.634
9578,0.736508369,537294.481,178381.634
9582,0.738593757,537294.481,178341.634
9861,0.748759389,537304.481,178551.634
9869,0.737359047,537304.481,178471.634
9877,0.738235354,537304.481,178391.634
10069,0.735573828,537314.481,179471.634
10077,0.732571602,537314.481,179391.634
10125,0.733699203,537314.481,178911.634
10133,0.740640461,537314.481,178831.634
10137,0.73026228,537314.481,178791.634
10141,0.742858529,537314.481,178751.634
10153,0.736107886,537314.481,178631.634
10472,0.731774211,537324.481,178441.634
10477,0.728462398,537324.481,178391.634
10653,0.746067822,537334.481,179631.634
10655,0.730475545,537334.481,179611.634
10657,0.751566887,537334.481,179591.634
10661,0.748982966,537334.481,179551.634
10663,0.742037654,537334.481,179531.634
10665,0.732778966,537334.481,179511.634
10667,0.729094207,537334.481,179491.634
10669,0.750944734,537334.481,179471.634
10671,0.743466794,537334.481,179451.634
10673,0.754456699,537334.481,179431.634
10677,0.743228793,537334.481,179391.634
10679,0.733803809,537334.481,179371.634
10681,0.732887745,537334.481,179351.634
10685,0.753613353,537334.481,179311.634
10687,0.732473433,537334.481,179291.634
10689,0.751597881,537334.481,179271.634
10693,0.735797584,537334.481,179231.634
10697,0.737156868,537334.481,179191.634
10701,0.74663496,537334.481,179151.634
10703,0.73335129,537334.481,179131.634
10705,0.753795683,537334.481,179111.634
10709,0.735657096,537334.481,179071.634
10711,0.732040107,537334.481,179051.634
10713,0.731467724,537334.481,179031.634
10715,0.728252411,537334.481,179011.634
10717,0.754487634,537334.481,178991.634
10719,0.748757422,537334.481,178971.634
10721,0.762471437,537334.481,178951.634
10723,0.731586039,537334.481,178931.634
10725,0.754218578,537334.481,178911.634
10727,0.746359885,537334.481,178891.634
10729,0.745004416,537334.481,178871.634
10731,0.731621981,537334.481,178851.634
10733,0.759623289,537334.481,178831.634
10735,0.749447227,537334.481,178811.634
10737,0.764763236,537334.481,178791.634
10741,0.747801006,537334.481,178751.634
10743,0.749406099,537334.481,178731.634
10745,0.75334698,537334.481,178711.634
10749,0.767821431,537334.481,178671.634
10753,0.743779123,537334.481,178631.634
10758,0.745084405,537334.481,178581.634
10762,0.744799614,537334.481,178541.634
10766,0.74890399,537334.481,178501.634
10770,0.760911107,537334.481,178461.634
10774,0.7485286,537334.481,178421.634
10778,0.752997875,537334.481,178381.634
10782,0.762071073,537334.481,178341.634
10975,0.729168653,537344.481,179411.634
11023,0.731669545,537344.481,178931.634
11039,0.731571317,537344.481,178771.634
11065,0.729202688,537344.481,178511.634
11265,0.74260515,537354.481,179511.634
11273,0.729281902,537354.481,179431.634
11281,0.736065149,537354.481,179351.634
11321,0.732310891,537354.481,178951.634
11329,0.748886406,537354.481,178871.634
11337,0.735607386,537354.481,178791.634
11345,0.75003171,537354.481,178711.634
11353,0.732980072,537354.481,178631.634
11553,0.731441557,537364.481,179631.634
11585,0.732235014,537364.481,179311.634
11593,0.728183627,537364.481,179231.634
11601,0.728843689,537364.481,179151.634
11609,0.730481565,537364.481,179071.634
11617,0.744150817,537364.481,178991.634
11625,0.742312551,537364.481,178911.634
11633,0.740805328,537364.481,178831.634
11641,0.736009598,537364.481,178751.634
11649,0.737768352,537364.481,178671.634
11660,0.74140048,537364.481,178561.634
11668,0.739618838,537364.481,178481.634
11676,0.743443847,537364.481,178401.634
11851,0.745094597,537374.481,179651.634
11855,0.749747753,537374.481,179611.634
11859,0.74003911,537374.481,179571.634
11863,0.758266807,537374.481,179531.634
11867,0.730833173,537374.481,179491.634
11871,0.760886073,537374.481,179451.634
11875,0.742842555,537374.481,179411.634
11879,0.751666546,537374.481,179371.634
11883,0.734306157,537374.481,179331.634
11887,0.75666374,537374.481,179291.634
11891,0.734109342,537374.481,179251.634
11895,0.748615205,537374.481,179211.634
11899,0.732369244,537374.481,179171.634
11903,0.752422571,537374.481,179131.634
11907,0.739088416,537374.481,179091.634
11911,0.754160404,537374.481,179051.634
11915,0.743592381,537374.481,179011.634
11919,0.772027671,537374.481,178971.634
11923,0.749705195,537374.481,178931.634
11927,0.770705938,537374.481,178891.634
11931,0.743258119,537374.481,178851.634
11935,0.771513343,537374.481,178811.634
11939,0.749955058,537374.481,178771.634
11943,0.763344646,537374.481,178731.634
11947,0.745596945,537374.481,178691.634
11949,0.73958379,537374.481,178671.634
11951,0.732388377,537374.481,178651.634
11958,0.731929958,537374.481,178581.634
11962,0.747066736,537374.481,178541.634
11966,0.733543634,537374.481,178501.634
11970,0.739581704,537374.481,178461.634
11974,0.731794477,537374.481,178421.634
11978,0.747928381,537374.481,178381.634
11982,0.750177145,537374.481,178341.634
12159,0.730353594,537384.481,179571.634
12175,0.735814273,537384.481,179411.634
12191,0.728980124,537384.481,179251.634
12207,0.730803788,537384.481,179091.634
12223,0.742489934,537384.481,178931.634
12231,0.728853226,537384.481,178851.634
12239,0.742494226,537384.481,178771.634
12261,0.728274882,537384.481,178551.634
12269,0.740098059,537384.481,178471.634
12461,0.729615986,537394.481,179551.634
12477,0.741537511,537394.481,179391.634
12525,0.740120769,537394.481,178911.634
12533,0.728518605,537394.481,178831.634
12541,0.744258046,537394.481,178751.634
12553,0.739915133,537394.481,178631.634
12841,0.729366243,537404.481,178751.634
12860,0.728473842,537404.481,178561.634
12868,0.735840499,537404.481,178481.634
12869,0.733686626,537404.481,178471.634
12872,0.729955852,537404.481,178441.634
13047,0.742823184,537414.481,179691.634
13049,0.747783303,537414.481,179671.634
13055,0.746170759,537414.481,179611.634
13057,0.746325493,537414.481,179591.634
13059,0.72892791,537414.481,179571.634
13061,0.733623087,537414.481,179551.634
13063,0.729946494,537414.481,179531.634
13065,0.75419426,537414.481,179511.634
13069,0.733810842,537414.481,179471.634
13071,0.757325232,537414.481,179451.634
13073,0.748684347,537414.481,179431.634
13075,0.738975704,537414.481,179411.634
13077,0.736419082,537414.481,179391.634
13079,0.731333494,537414.481,179371.634
13081,0.750308871,537414.481,179351.634
13085,0.731292963,537414.481,179311.634
13087,0.748338044,537414.481,179291.634
13089,0.741537988,537414.481,179271.634
13091,0.729035199,537414.481,179251.634
13097,0.754654109,537414.481,179191.634
13101,0.734003663,537414.481,179151.634
13103,0.743378341,537414.481,179131.634
13105,0.748573482,537414.481,179111.634
13107,0.736260414,537414.481,179091.634
13109,0.73014617,537414.481,179071.634
13111,0.731088281,537414.481,179051.634
13113,0.749215245,537414.481,179031.634
13117,0.741821706,537414.481,178991.634
13119,0.763493359,537414.481,178971.634
13121,0.75597465,537414.481,178951.634
13123,0.748907804,537414.481,178931.634
13125,0.741159022,537414.481,178911.634
13127,0.73871547,537414.481,178891.634
13129,0.766128719,537414.481,178871.634
13131,0.733176827,537414.481,178851.634
13133,0.747228861,537414.481,178831.634
13135,0.767138243,537414.481,178811.634
13137,0.761374831,537414.481,178791.634
13139,0.750488818,537414.481,178771.634
13141,0.741738558,537414.481,178751.634
13143,0.738745987,537414.481,178731.634
13145,0.768743396,537414.481,178711.634
13149,0.74978739,537414.481,178671.634
13151,0.742826939,537414.481,178651.634
13153,0.752932191,537414.481,178631.634
13158,0.73995018,537414.481,178581.634
13162,0.742990255,537414.481,178541.634
13166,0.733560324,537414.481,178501.634
13170,0.76849848,537414.481,178461.634
13174,0.737627864,537414.481,178421.634
13178,0.749615908,537414.481,178381.634
13182,0.745438337,537414.481,178341.634
13415,0.730144382,537424.481,179011.634
13431,0.732420921,537424.481,178851.634
13673,0.728011131,537434.481,179431.634
13721,0.729983926,537434.481,178951.634
13729,0.736293197,537434.481,178871.634
13737,0.73114717,537434.481,178791.634
13745,0.738627672,537434.481,178711.634
13753,0.730697751,537434.481,178631.634
13953,0.73591125,537444.481,179631.634
13969,0.745369971,537444.481,179471.634
13977,0.728784561,537444.481,179391.634
13985,0.735131621,537444.481,179311.634
13993,0.729439259,537444.481,179231.634
14001,0.742690086,537444.481,179151.634
14009,0.730050862,537444.481,179071.634
14017,0.750155807,537444.481,178991.634
14025,0.739454865,537444.481,178911.634
14033,0.755647421,537444.481,178831.634
14041,0.738701284,537444.481,178751.634
14049,0.74466747,537444.481,178671.634
14060,0.744958401,537444.481,178561.634
14068,0.750131845,537444.481,178481.634
14072,0.728323877,537444.481,178441.634
14076,0.742913008,537444.481,178401.634
14243,0.72908628,537454.481,179731.634
14247,0.743668735,537454.481,179691.634
14249,0.742655873,537454.481,179671.634
14255,0.74949652,537454.481,179611.634
14259,0.741546214,537454.481,179571.634
14263,0.759295702,537454.481,179531.634
14267,0.736439586,537454.481,179491.634
14271,0.750204563,537454.481,179451.634
14275,0.741577327,537454.481,179411.634
14279,0.758570731,537454.481,179371.634
14283,0.736581028,537454.481,179331.634
14287,0.731330335,537454.481,179291.634
14289,0.730631411,537454.481,179271.634
14291,0.732412934,537454.481,179251.634
14295,0.750863671,537454.481,179211.634
14299,0.735200047,537454.481,179171.634
14303,0.745165229,537454.481,179131.634
14305,0.730996847,537454.481,179111.634
14307,0.740556598,537454.481,179091.634
14311,0.760653973,537454.481,179051.634
14315,0.743852615,537454.481,179011.634
14319,0.761743784,537454.481,178971.634
14323,0.754368901,537454.481,178931.634
14327,0.770128369,537454.481,178891.634
14331,0.748644352,537454.481,178851.634
14335,0.757523417,537454.481,178811.634
14337,0.728009343,537454.481,178791.634
14339,0.752613902,537454.481,178771.634
14343,0.765413523,537454.481,178731.634
14345,0.735691309,537454.481,178711.634
14347,0.749828041,537454.481,178691.634
14351,0.728628874,537454.481,178651.634
14353,0.734540403,537454.481,178631.634
14362,0.7330392,537454.481,178541.634
14366,0.751224756,537454.481,178501.634
14370,0.751181066,537454.481,178461.634
14378,0.736832738,537454.481,178381.634
14382,0.744371951,537454.481,178341.634
14623,0.728284359,537464.481,178931.634
14639,0.731376827,537464.481,178771.634
14661,0.755143642,537464.481,178551.634
14669,0.732225895,537464.481,178471.634
14677,0.749748111,537464.481,178391.634
14869,0.731063843,537474.481,179471.634
14877,0.730298102,537474.481,179391.634
14917,0.728612661,537474.481,178991.634
14921,0.728553891,537474.481,178951.634
14933,0.740747869,537474.481,178831.634
14937,0.733659983,537474.481,178791.634
14941,0.738990486,537474.481,178751.634
14949,0.730108678,537474.481,178671.634
14953,0.737762213,537474.481,178631.634
15225,0.731853962,537484.481,178911.634
15241,0.72956717,537484.481,178751.634
15260,0.728334486,537484.481,178561.634
15268,0.728851378,537484.481,178481.634
15272,0.74655062,537484.481,178441.634
15273,0.73102206,537484.481,178431.634
15276,0.728233814,537484.481,178401.634
15441,0.757046998,537494.481,179751.634
15445,0.729445815,537494.481,179711.634
15449,0.730235159,537494.481,179671.634
15453,0.745884597,537494.481,179631.634
15455,0.736577272,537494.481,179611.634
15457,0.751404166,537494.481,179591.634
15461,0.741851091,537494.481,179551.634
15463,0.7359671,537494.481,179531.634
15465,0.736799359,537494.481,179511.634
15469,0.749100804,537494.481,179471.634
15471,0.738245845,537494.481,179451.634
15473,0.752531648,537494.481,179431.634
15477,0.741255701,537494.481,179391.634
15479,0.736814201,537494.481,179371.634
15487,0.743386805,537494.481,179291.634
15489,0.760217667,537494.481,179271.634
15493,0.739450336,537494.481,179231.634
15497,0.739292383,537494.481,179191.634
15501,0.746367872,537494.481,179151.634
15503,0.730035663,537494.481,179131.634
15505,0.752095103,537494.481,179111.634
15509,0.736316562,537494.481,179071.634
15511,0.729400754,537494.481,179051.634
15517,0.752918303,537494.481,178991.634
15519,0.743957222,537494.481,178971.634
15521,0.760608494,537494.481,178951.634
15523,0.729298413,537494.481,178931.634
15525,0.750248194,537494.481,178911.634
15527,0.749458313,537494.481,178891.634
15529,0.750012875,537494.481,178871.634
15531,0.734564841,537494.481,178851.634
15533,0.760101318,537494.481,178831.634
15535,0.747451782,537494.481,178811.634
15537,0.764736891,537494.481,178791.634
15541,0.748023748,537494.481,178751.634
15543,0.740230143,537494.481,178731.634
15545,0.741120815,537494.481,178711.634
15547,0.729216456,537494.481,178691.634
15549,0.756402373,537494.481,178671.634
15553,0.753055096,537494.481,178631.634
15558,0.748613358,537494.481,178581.634
15562,0.748691559,537494.481,178541.634
15566,0.751401782,537494.481,178501.634
15570,0.770018101,537494.481,178461.634
15574,0.743002772,537494.481,178421.634
15578,0.749252558,537494.481,178381.634
15582,0.754615307,537494.481,178341.634
15823,0.728364587,537504.481,178931.634
15865,0.735736191,537504.481,178511.634
15869,0.728461921,537504.481,178471.634
15873,0.733192503,537504.481,178431.634
16065,0.729459286,537514.481,179511.634
16081,0.785912871,537514.481,179351.634
16113,0.729251444,537514.481,179031.634
16129,0.745357513,537514.481,178871.634
16137,0.730990469,537514.481,178791.634
16141,0.72953999,537514.481,178751.634
16145,0.745180845,537514.481,178711.634
16153,0.735091805,537514.481,178631.634
16353,0.734763145,537524.481,179631.634
16361,0.731686056,537524.481,179551.634
16369,0.729110897,537524.481,179471.634
16377,0.738681197,537524.481,179391.634
16385,0.774966717,537524.481,179311.634
16393,0.72972393,537524.481,179231.634
16401,0.732083559,537524.481,179151.634
16409,0.733277738,537524.481,179071.634
16417,0.736600578,537524.481,178991.634
16425,0.73979491,537524.481,178911.634
16433,0.74494791,537524.481,178831.634
16441,0.737646759,537524.481,178751.634
16449,0.750187516,537524.481,178671.634
16460,0.747666717,537524.481,178561.634
16468,0.745457172,537524.481,178481.634
16476,0.733870625,537524.481,178401.634
16641,0.734250307,537534.481,179751.634
16643,0.740231156,537534.481,179731.634
16647,0.74357152,537534.481,179691.634
16649,0.74048382,537534.481,179671.634
16651,0.733500242,537534.481,179651.634
16655,0.746672153,537534.481,179611.634
16659,0.739953637,537534.481,179571.634
16663,0.753885388,537534.481,179531.634
16671,0.752602756,537534.481,179451.634
16675,0.741902113,537534.481,179411.634
16679,0.758439481,537534.481,179371.634
16681,0.745165825,537534.481,179351.634
16687,0.730944216,537534.481,179291.634
16691,0.733415246,537534.481,179251.634
16695,0.747445643,537534.481,179211.634
16697,0.731867909,537534.481,179191.634
16699,0.729316473,537534.481,179171.634
16703,0.744884729,537534.481,179131.634
16707,0.739357948,537534.481,179091.634
16711,0.757444859,537534.481,179051.634
16715,0.741713524,537534.481,179011.634
16719,0.761549592,537534.481,178971.634
16723,0.75067687,537534.481,178931.634
16727,0.770869732,537534.481,178891.634
16729,0.732553244,537534.481,178871.634
16731,0.739097118,537534.481,178851.634
16735,0.762047946,537534.481,178811.634
16739,0.75451839,537534.481,178771.634
16743,0.762672007,537534.481,178731.634
16747,0.743739188,537534.481,178691.634
16749,0.730634987,537534.481,178671.634
16751,0.728996933,537534.481,178651.634
16762,0.750425696,537534.481,178541.634
16766,0.73330456,537534.481,178501.634
16770,0.740068555,537534.481,178461.634
16774,0.729186535,537534.481,178421.634
16778,0.739873946,537534.481,178381.634
16782,0.729278922,537534.481,178341.634
16975,0.732792854,537544.481,179411.634
17007,0.729048193,537544.481,179091.634
17023,0.740735114,537544.481,178931.634
17039,0.746038198,537544.481,178771.634
17047,0.731893539,537544.481,178691.634
17069,0.736992776,537544.481,178471.634
17285,0.728937626,537554.481,179311.634
17325,0.735691726,537554.481,178911.634
17341,0.738834977,537554.481,178751.634
17353,0.738192022,537554.481,178631.634
17660,0.728803158,537564.481,178561.634
17668,0.736324131,537564.481,178481.634
17669,0.729292989,537564.481,178471.634
17677,0.728490353,537564.481,178391.634
17849,0.737602472,537574.481,179671.634
17857,0.749343634,537574.481,179591.634
17861,0.732016504,537574.481,179551.634
17865,0.75677526,537574.481,179511.634
17871,0.735901058,537574.481,179451.634
17873,0.756869912,537574.481,179431.634
17875,0.731576204,537574.481,179411.634
17877,0.737577081,537574.481,179391.634
17881,0.758601725,537574.481,179351.634
17885,0.731062174,537574.481,179311.634
17887,0.733934462,537574.481,179291.634
17889,0.753281713,537574.481,179271.634
17893,0.728905022,537574.481,179231.634
17897,0.754048109,537574.481,179191.634
17901,0.731209397,537574.481,179151.634
17903,0.734841943,537574.481,179131.634
17905,0.752388656,537574.481,179111.634
17913,0.754407167,537574.481,179031.634
17917,0.735528469,537574.481,178991.634
17919,0.751219034,537574.481,178971.634
17921,0.752354503,537574.481,178951.634
17923,0.748170853,537574.481,178931.634
17925,0.743813157,537574.481,178911.634
17927,0.741761327,537574.481,178891.634
17929,0.763397336,537574.481,178871.634
